areaType,areaName,areaCode,date,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
nation,Wales,W92000004,2021-03-22,15064,1288250,7289,353347,,
nation,Wales,W92000004,2021-03-21,14417,1273186,7099,346058,,
nation,Wales,W92000004,2021-03-20,26939,1258769,9429,338959,,
nation,Wales,W92000004,2021-03-19,27729,1231830,10554,329530,,
nation,Wales,W92000004,2021-03-18,23946,1204101,14565,318976,,
nation,Wales,W92000004,2021-03-17,22904,1180155,15226,304411,,
nation,Wales,W92000004,2021-03-16,17385,1157251,16202,289185,,
nation,Wales,W92000004,2021-03-15,16935,1139866,8728,272983,,
nation,Wales,W92000004,2021-03-14,9433,1122931,6857,264255,,
nation,Wales,W92000004,2021-03-13,29169,1113498,7372,257398,,
nation,Wales,W92000004,2021-03-12,27542,1084329,12669,250026,,
nation,Wales,W92000004,2021-03-11,22646,1056787,15455,237357,,
nation,Wales,W92000004,2021-03-10,14931,1034141,15508,221902,,
nation,Wales,W92000004,2021-03-09,11819,1019210,14364,206394,,
nation,Wales,W92000004,2021-03-08,9095,1007391,8291,192030,,
nation,Wales,W92000004,2021-03-07,3237,998296,7685,183739,,
nation,Wales,W92000004,2021-03-06,11640,995059,7891,176054,,
nation,Wales,W92000004,2021-03-05,16377,983419,13344,168163,,
nation,Wales,W92000004,2021-03-04,15502,967042,15374,154819,,
nation,Wales,W92000004,2021-03-03,9523,951540,14664,139445,,
nation,Wales,W92000004,2021-03-02,8532,942017,13065,124781,,
nation,Wales,W92000004,2021-03-01,7816,933485,7897,111716,,
nation,Wales,W92000004,2021-02-28,2054,925669,7411,103819,,
nation,Wales,W92000004,2021-02-27,7279,923615,7355,96408,,
nation,Wales,W92000004,2021-02-26,14002,916336,8991,89053,,
nation,Wales,W92000004,2021-02-25,13064,902334,10211,80062,,
nation,Wales,W92000004,2021-02-24,10764,889270,10572,69851,,
nation,Wales,W92000004,2021-02-23,8853,878506,9550,59279,,
nation,Wales,W92000004,2021-02-22,7405,869653,6977,49729,,
nation,Wales,W92000004,2021-02-21,2165,862248,4979,42752,,
nation,Wales,W92000004,2021-02-20,6179,860083,5771,37773,,
nation,Wales,W92000004,2021-02-19,14839,853904,6569,32002,,
nation,Wales,W92000004,2021-02-18,16432,839065,6091,25433,,
nation,Wales,W92000004,2021-02-17,15282,822633,6354,19342,,
nation,Wales,W92000004,2021-02-16,11424,807351,5737,12988,,
nation,Wales,W92000004,2021-02-15,11118,795927,1849,7251,,
nation,Wales,W92000004,2021-02-14,13158,784809,829,5402,,
nation,Wales,W92000004,2021-02-13,22206,771651,349,4573,,
nation,Wales,W92000004,2021-02-12,33501,749445,214,4224,,
nation,Wales,W92000004,2021-02-11,31847,715944,215,4010,,
nation,Wales,W92000004,2021-02-10,28678,684097,108,3795,,
nation,Wales,W92000004,2021-02-09,26659,655419,196,3687,,
nation,Wales,W92000004,2021-02-08,24784,628760,699,3491,,
nation,Wales,W92000004,2021-02-07,14354,603976,186,2792,,
nation,Wales,W92000004,2021-02-06,32625,589622,135,2606,,
nation,Wales,W92000004,2021-02-05,33955,556997,836,2471,,
nation,Wales,W92000004,2021-02-04,32472,523042,419,1635,,
nation,Wales,W92000004,2021-02-03,28073,490570,56,1216,,
nation,Wales,W92000004,2021-02-02,22857,462497,94,1160,,
nation,Wales,W92000004,2021-02-01,23334,439640,225,1066,,
nation,Wales,W92000004,2021-01-31,12843,416306,55,841,,
nation,Wales,W92000004,2021-01-30,25263,403463,36,786,,
nation,Wales,W92000004,2021-01-29,15947,378200,33,750,,
nation,Wales,W92000004,2021-01-28,26182,362253,43,717,,
nation,Wales,W92000004,2021-01-27,23766,336071,35,674,,
nation,Wales,W92000004,2021-01-26,22739,312305,58,639,,
nation,Wales,W92000004,2021-01-25,18733,289566,38,581,,
nation,Wales,W92000004,2021-01-24,6295,270833,27,543,,
nation,Wales,W92000004,2021-01-23,23991,264538,47,516,,
nation,Wales,W92000004,2021-01-22,28230,240547,54,469,,
nation,Wales,W92000004,2021-01-21,21882,212317,19,415,,
nation,Wales,W92000004,2021-01-20,14619,190435,26,396,,
nation,Wales,W92000004,2021-01-19,13884,175816,105,370,,
nation,Wales,W92000004,2021-01-18,10195,161932,64,265,,
nation,Wales,W92000004,2021-01-17,25362,151737,72,201,,
nation,Wales,W92000004,2021-01-16,0,126375,0,129,,
nation,Wales,W92000004,2021-01-15,0,126375,0,129,,
nation,Wales,W92000004,2021-01-14,13402,126375,8,129,,
nation,Wales,W92000004,2021-01-13,11602,112973,13,121,,
nation,Wales,W92000004,2021-01-12,10132,101371,11,108,,
nation,Wales,W92000004,2021-01-11,5200,91239,18,97,,
nation,Wales,W92000004,2021-01-10,,86039,,79,,
